Tattag;Tatzeit/Uhrzeit;Tatort 2;Tbnr1; Geldbuße 
17.03.2014;1400;Ostring / C2 ggü. Haus-Nr. 12;141412; 30,00 € 
17.03.2014;945;Nordring / C2, Parkplatz;113140; 10,00 € 
17.03.2014;951;Unterwallstraße in Höhe von Haus-Nr. 9;142262; 10,00 € 
17.03.2014;959;Neumarkt / A, Parkplatz;113120; 10,00 € 
17.03.2014;1007;Haagstraße / B in Höhe von Haus-Nr. 7;113140; 10,00 € 
17.03.2014;1010;Hanckwitzstraße / B, Parkplatz;113140; 10,00 € 
17.03.2014;1012;Hanckwitzstraße / B, Parkplatz;113120; 10,00 € 
17.03.2014;1016;Haagstraße / B in Höhe von Haus-Nr. 5;113120; 10,00 € 
17.03.2014;1018;Hanns-Albeck-Platz ggü. Haus-Nr. 4;142103; 15,00 € 
17.03.2014;1030;Hopfenstraße in Höhe von Haus-Nr. 22;141118; 15,00 € 
17.03.2014;1042;Karl-Hoffmeister-Straße in Höhe von Haus-Nr. 11;141118; 15,00 € 
17.03.2014;1044;Goethestraße / C1 in Höhe von Haus-Nr. 21;113121; 15,00 € 
17.03.2014;1055;Essenberger Straße / C1, Parkplatz;113120; 10,00 € 
17.03.2014;1100;Homberger Straße / C1, Vor Kreisverkehr;113140; 10,00 € 
17.03.2014;1110;Homberger Straße / C1 in Höhe von Haus-Nr. 68;113120; 10,00 € 
17.03.2014;1116;Otto-Hue-Straße / C1 ggü. Haus-Nr. 4;113121; 15,00 € 
17.03.2014;1118;Otto-Hue-Straße / C1 ggü. Haus-Nr. 8;113140; 10,00 € 
17.03.2014;1153;Feldstraße / C1 in Höhe von Haus-Nr. 46;113240; 10,00 € 
17.03.2014;1158;Greefstraße ggü. Haus-Nr. 6;112042; 15,02 € 
17.03.2014;1200;Greefstraße in Höhe von Haus-Nr. 2;113240; 10,00 € 
17.03.2014;1206;Gellertstraße in Höhe von Haus-Nr. 3;113240; 10,00 € 
17.03.2014;1212;Wilhelm-Schroeder-Straße / C2, Pakplatz;113140; 10,00 € 
17.03.2014;1215;Wilhelm-Schroeder-Straße / C2, Pakplatz;113140; 10,00 € 
17.03.2014;1217;Wilhelm-Schroeder-Straße / C2, Pakplatz;113122; 20,00 € 
17.03.2014;1221;Wilhelm-Schroeder-Straße / C2, Pakplatz;113120; 10,00 € 
17.03.2014;1225;Ostring / C2 ggü. Haus-Nr. 7;113140; 10,00 € 
17.03.2014;1238;Neumarkt / A, Parkplatz;113121; 15,00 € 
17.03.2014;1240;Neumarkt / A, Parkplatz;113121; 15,00 € 
17.03.2014;1009;Am Fünderich, Getränkemarkt;102118; 10,00 € 
17.03.2014;1557;Hanns-Albeck-Platz, Parkplatz;113300; 40,00 € 
17.03.2014;759;Kirschenallee ggü. Haus-Nr., Willi-Fährmann-Schule;141001; 15,00 € 
17.03.2014;1620;Mercatorstraße in Höhe von Haus-Nr. 4;141118; 15,00 € 
17.03.2014;1758;Bendmannstraße ggü. Haus-Nr. 20b;112402; 20,00 € 
17.03.2014;1813;Pferdsweide 51, Zeichen 1052-37;141312; 15,00 € 
17.03.2014;1816;Pferdsweide ggü. Haus-Nr. 30, AKTIV Sportpark;141312; 15,00 € 
17.03.2014;1819;Pferdsweide ggü. Haus-Nr. 30, AKTIV Sportpark;141312; 15,00 € 
17.03.2014;1835;Homberger Straße / C1 169;141112; 20,00 € 
17.03.2014;1839;Lotharstraße 10;141343; 25,00 € 
17.03.2014;1856;Joachimstraße 24;112042; 15,00 € 
17.03.2014;1912;Haagstraße / B 16;141322; 15,00 € 
17.03.2014;1915;Haagstraße / B 24;112402; 20,00 € 
17.03.2014;746;Lohestraße ggü. Haus-Nr. 12;142103; 10,00 € 
17.03.2014;800;Kirschenallee in Höhe von Haus-Nr., Willi-Fährmann-Schule;141311; 15,00 € 
17.03.2014;806;Kirschenallee in Höhe von Haus-Nr., Willi-Fährmann-Schule;141312; 15,00 € 
17.03.2014;815;Kirschenallee in Höhe von Haus-Nr., Willi-Fährmann-Schule;141310; 10,00 € 
17.03.2014;811;Kirschenallee in Höhe von Haus-Nr., Willi-Fährmann-Schule;141310; 10,00 € 
17.03.2014;947;Wittfeldstraße in Höhe von Haus-Nr. 16;141322; 15,00 € 
17.03.2014;948;Wittfeldstraße in Höhe von Haus-Nr. 10a;141322; 15,00 € 
17.03.2014;951;Wittfeldstraße in Höhe von Haus-Nr. 26;141322; 15,00 € 
17.03.2014;952;Wittfeldstraße in Höhe von Haus-Nr. 28;141322; 15,00 € 
17.03.2014;959;Bethanienstraße in Höhe von Haus-Nr. 11;141322; 15,00 € 
17.03.2014;1000;Bethanienstraße in Höhe von Haus-Nr. 11;141322; 15,00 € 
17.03.2014;1006;Am Fünderich, Getränkemarkt;141166; 20,00 € 
17.03.2014;1008;Am Fünderich, Getränkemarkt;141166; 20,00 € 
17.03.2014;1021;Hülsdonker Straße ggü. Haus-Nr. 66;112216; 35,00 € 
17.03.2014;1027;Hülsdonker Straße in Höhe von Haus-Nr. 54a;141322; 15,00 € 
17.03.2014;1408;Seminarstraße in Höhe von Haus-Nr. 2d;113222; 20,00 € 
17.03.2014;1411;Seminarstraße in Höhe von Haus-Nr. 2d;113240; 10,00 € 
17.03.2014;1416;Seminarstraße in Höhe von Haus-Nr. 10;113240; 10,00 € 
17.03.2014;1419;Seminarstraße in Höhe von Haus-Nr. 12;113240; 10,00 € 
17.03.2014;1427;Baerler Straße in Höhe von Haus-Nr. 8;113240; 10,00 € 
17.03.2014;1434;Baerler Straße in Höhe von Haus-Nr. 18;113240; 10,00 € 
17.03.2014;1440;Baustraße in Höhe von Haus-Nr. 20;113240; 10,00 € 
17.03.2014;1443;Landwehrstraße / C1 ggü. Haus-Nr. 93;113240; 10,00 € 
17.03.2014;1453;Feldstraße / C1 in Höhe von Haus-Nr. 58;113240; 10,00 € 
17.03.2014;1457;Feldstraße / C1 in Höhe von Haus-Nr. 45/47;113240; 10,00 € 
17.03.2014;1506;Feldstraße / C1 in Höhe von Haus-Nr. 13;141118; 15,00 € 
17.03.2014;1526;Otto-Hue-Straße / C1 ggü. Haus-Nr. 2b;113140; 25,00 € 
17.03.2014;1528;Otto-Hue-Straße / C1 ggü. Haus-Nr. 4a;113124; 30,00 € 
17.03.2014;1603;Homberger Straße / C1 in Höhe von Haus-Nr. 78;113120; 10,00 € 
17.03.2014;1606;Homberger Straße / C1 in Höhe von Haus-Nr. 72b;113140; 10,00 € 
17.03.2014;1612;Essenberger Straße / C1, Parkplatz;113140; 10,00 € 
17.03.2014;1614;Essenberger Straße / C1, Parkplatz;113120; 10,00 € 
17.03.2014;1623;Tersteegenstraße / C1 ggü. Haus-Nr. 41b;113140; 10,00 € 
17.03.2014;1640;Tersteegenstraße / C1 in Höhe von Haus-Nr. 2;141118; 15,00 € 
17.03.2014;1652;Hopfenstrasse in Höhe von Haus-Nr. 13;141118; 15,00 € 
17.03.2014;1655;Hopfenstrasse in Höhe von Haus-Nr. 8;141312; 15,00 € 
17.03.2014;1355;Neumarkt / A, Parkplatz;113140; 10,00 € 
17.03.2014;1357;Neumarkt / A, Parkplatz;113120; 10,00 € 
17.03.2014;1359;Neumarkt / A, Parkplatz;113140; 30,00 € 
17.03.2014;1401;Neumarkt / A, Parkplatz;113120; 10,00 € 
17.03.2014;1403;Neumarkt / A, Parkplatz;113140; 10,00 € 
17.03.2014;1406;Neumarkt / A, Parkplatz;113120; 10,00 € 
17.03.2014;1408;Neumarkt / A, Parkplatz;113120; 10,00 € 
17.03.2014;1417;Meerstraße / B, Parkplatz;113121; 15,00 € 
17.03.2014;1429;Haagstraße / B ggü. Haus-Nr. 36;141312; 15,00 € 
17.03.2014;1543;Hanckwitzstraße / B, Parkplatz;113120; 10,00 € 
17.03.2014;1544;Hanckwitzstraße / B, Parkplatz;113120; 10,00 € 
17.03.2014;1601;Kautzstraße / B, Parkplatz;113140; 10,00 € 
17.03.2014;1603;Kautzstraße / B, Parkplatz;113140; 10,00 € 
17.03.2014;1604;Kautzstraße / B, Parkplatz;113140; 10,00 € 
17.03.2014;1606;Kautzstraße / B, Parkplatz;113120; 10,00 € 
17.03.2014;1608;Kautzstraße / B, Parkplatz;113121; 15,00 € 
17.03.2014;1613;Kautzstr in Höhe von Haus-Nr. 10;141352; 15,00 € 
17.03.2014;1615;Kautzstr in Höhe von Haus-Nr. 10;329113; 15,00 € 
17.03.2014;1635;Neumarkt / A, Parkplatz;113120; 10,00 € 
17.03.2014;1402;Ostring / C2 ggü. Haus-Nr. 13;141412; 10,00 € 
17.03.2014;1735;Luiter Straße, Ecke Zum Egelsberg;141166; 20,00 € 
17.03.2014;1114;Josefstraße / C3 in Höhe von Haus-Nr. 30;113121; 15,00 € 
17.03.2014;1821;Pferdsweide ggü. Haus-Nr. 30, AKTIV Sportpark;141312; 15,00 € 
17.03.2014;1811;Pferdsweide ggü. Haus-Nr. 35;112042; 15,00 € 
17.03.2014;1651;Neumarkt / A, Parkplatz;113121; 15,00 € 
17.03.2014;1355;Ostring / C2 ggü. Haus-Nr. 7;113122; 20,00 € 
17.03.2014;1048;Goethestraße / C1 in Höhe von Haus-Nr. 7;141353; 25,00 € 
17.03.2014;1058;Essenberger Straße / C1 ggü. Haus-Nr. 2;112050; 10,00 € 
17.03.2014;1645;Bethanienstraße ggü. Haus-Nr. 11;112402; 25,00 € 
17.03.2014;1423;Seminarstraße in Höhe von Haus-Nr. 28;113240; 10,00 € 
17.03.2014;1145;Nordring / C2 in Höhe von Haus-Nr. 3;112402; 20,00 € 
17.03.2014;918;Bethanienstraße in Höhe von Haus-Nr. 21, Krankenhaus;142278; 35,00 € 
17.03.2014;1420;Meerstraße / B, Parkplatz;113180; 10,00 € 
17.03.2014;1049;Kaiserstraße in Höhe von Haus-Nr. 67;141166; 20,00 € 
17.03.2014;1050;Kaiserstraße in Höhe von Haus-Nr. 67;141166; 20,00 € 
17.03.2014;1051;Kaiserstraße in Höhe von Haus-Nr. 67;141166; 20,00 € 
17.03.2014;1057;An der Berufsschule, Geg.Einf.PPL;141245; 25,00 € 
17.03.2014;1058;An der Berufsschule, Geg.Einf.PPL;141245; 25,00 € 
17.03.2014;1102;Josefstraße / C3 in Höhe von Haus-Nr. 29;141352; 15,00 € 
17.03.2014;1104;Josefstraße / C3 in Höhe von Haus-Nr. 27;113140; 10,00 € 
17.03.2014;1107;Josefstraße / C3 in Höhe von Haus-Nr. 22;113140; 10,00 € 
17.03.2014;1108;Josefstraße / C3 22;113140; 10,00 € 
17.03.2014;1118;Josefstraße / C3 in Höhe von Haus-Nr. 54;113140; 10,00 € 
17.03.2014;1120;Josefstraße / C3 in Höhe von Haus-Nr. 60;113140; 10,00 € 
17.03.2014;1122;Josefstraße / C3 in Höhe von Haus-Nr. 54;113120; 10,00 € 
17.03.2014;1127;Josefstraße / C3 in Höhe von Haus-Nr. 29;141352; 15,00 € 
17.03.2014;1153;Zwickauer Straße ggü. Haus-Nr. 12;113300; 15,00 € 
17.03.2014;1155;Zwickauer Straße in Höhe von Haus-Nr. 14;113300; 10,00 € 
17.03.2014;1202;Zwickauer Straße in Höhe von Haus-Nr. 14;113281; 15,00 € 
17.03.2014;1158;Zwickauer Straße in Höhe von Haus-Nr. 16;113300; 10,00 € 
17.03.2014;1204;Leissstraße ggü. Haus-Nr. 10;112050; 10,00 € 
17.03.2014;1218;Sonnenring in Höhe von Haus-Nr. 10;142103; 10,00 € 
17.03.2014;1339;Hainbuchenstraße in Höhe von Haus-Nr. 1;112042; 15,00 € 
17.03.2014;1343;Hainbuchenstraße in Höhe von Haus-Nr. 37;141352; 15,00 € 
17.03.2014;1350;Kirschenallee in Höhe von Haus-Nr. 53m;141413; 15,00 € 
17.03.2014;1357;Vinzenzstraße in Höhe von Haus-Nr. 18;141166; 20,00 € 
17.03.2014;1444;Markt, Parkplatz;113300; 10,00 € 
17.03.2014;1446;Markt, Parkplatz;113300; 10,00 € 
17.03.2014;1447;Markt, Parkplatz;113320; 10,00 € 
17.03.2014;1450;Markt, Parkplatz;113300; 10,00 € 
17.03.2014;1452;Markt, Parkplatz;113300; 10,00 € 
17.03.2014;1455;Markt, Parkplatz;113300; 10,00 € 
17.03.2014;1030;Hülsdonker Straße in Höhe von Haus-Nr. 54a;141322; 15,00 € 
17.03.2014;1044;Kaiserstraße ggü. Haus-Nr. 31;112402; 20,00 € 
17.03.2014;1046;Kaiserstraße in Höhe von Haus-Nr. 61;141166; 20,00 € 
17.03.2014;1047;Kaiserstraße in Höhe von Haus-Nr. 65;141166; 20,00 € 
17.03.2014;1645;Neumarkt / A, Parkplatz;113121; 15,00 € 
17.03.2014;1647;Neumarkt / A, Parkplatz;113121; 15,00 € 
17.03.2014;1649;Neumarkt / A, Parkplatz;113120; 10,00 € 
17.03.2014;1652;Neumarkt / A, Parkplatz;113120; 10,00 € 
17.03.2014;1654;Neumarkt / A, Parkplatz;113140; 10,00 € 
17.03.2014;1628;Pferdsweide ggü. Haus-Nr. 30, AKTIV Sportpark;141312; 15,00 € 
17.03.2014;1634;Dr.-Berns-Straße ggü. Haus-Nr. 37;112042; 15,00 € 
17.03.2014;1639;Baerler Straße 6;141312; 15,00 € 
17.03.2014;1653;Klever Straße 39, Burger King;141412; 10,00 € 
17.03.2014;1706;Holderberger Straße 56;141112; 20,00 € 
17.03.2014;1711;Holderberger Straße 56;141112; 20,00 € 
17.03.2014;1723;Robinienweg, Ecke Buchenweg;142103; 10,00 € 
17.03.2014;1726;Robinienweg ggü. Haus-Nr. 14;142103; 10,00 € 
17.03.2014;1743;Friedrich-Ebert-Straße ggü. Haus-Nr. 7;141312; 15,00 € 
17.03.2014;1745;Friedrich-Ebert-Straße ggü. Haus-Nr. 7;141312; 15,00 € 
17.03.2014;1751;Bahnhofstraße 17, Aldi Ausfahrt;112402; 20,00 € 
17.03.2014;1754;Bahnhofstraße 23, Continentale;141245; 25,00 € 
18.03.2014;1622;Neumarkt / A, Parkplatz;113140; 10,00 € 
18.03.2014;1626;Neumarkt / A, Parkplatz;113120; 10,00 € 
18.03.2014;1629;Neumarkt / A, Parkplatz;113120; 10,00 € 
18.03.2014;1631;Neumarkt / A, Parkplatz;113121; 15,00 € 
18.03.2014;1634;Neumarkt / A, Parkplatz;113180; 10,00 € 
18.03.2014;834;Kleine Allee in Höhe von Haus-Nr., Kindergarten;112216; 35,00 € 
18.03.2014;1629;Bergheideweg 7;142103; 10,00 € 
18.03.2014;1633;Bruchstraße in Höhe von Haus-Nr. 12;112042; 15,00 € 
18.03.2014;1641;Robinienweg, Ecke Buchenweg;142103; 10,00 € 
18.03.2014;1649;Birkenstraße 26;112403; 30,00 € 
18.03.2014;1652;Birkenstraße ggü. Haus-Nr. 28;112042; 15,00 € 
18.03.2014;1655;Lärchenweg 28;112402; 20,00 € 
18.03.2014;1713;Bahnhofstraße 51;142273; 30,00 € 
18.03.2014;1720;Bendmannstraße ggü. Haus-Nr. 20b;112402; 20,00 € 
18.03.2014;1722;Höferstraße 26;141412; 10,00 € 
18.03.2014;1737;Gebrüder-Grimm-Platz ggü. Haus-Nr. 12;142103; 10,00 € 
18.03.2014;1740;Gebrüder-Grimm-Platz ggü. Haus-Nr. 21;102118; 10,00 € 
18.03.2014;1744;Neukirchener Straße vor Haus-Nr. 50;112042; 15,00 € 
18.03.2014;1752;Parsickstraße 39;141412; 10,00 € 
18.03.2014;1756;Thomas-Igl-Straße 24, Ecke;142103; 10,00 € 
18.03.2014;1800;Hülsdonker Straße 122;141413; 15,00 € 
18.03.2014;921;Unterwallstraße in Höhe von Haus-Nr. 9;112402; 20,00 € 
18.03.2014;933;Fieselstraße, Ecke Unterwallstr.;141412; 10,00 € 
18.03.2014;942;Werrastraße in Höhe von Haus-Nr. 2;141312; 15,00 € 
18.03.2014;956;Haagstraße / B ggü. Haus-Nr. 3;142278; 35,00 € 
18.03.2014;1010;Haagstraße / B ggü. Haus-Nr. 16;112042; 15,00 € 
18.03.2014;1017;Hanns-Albeck-Platz ggü. Haus-Nr. 2;113280; 10,00 € 
18.03.2014;1023;Kautzstraße / B, Parkplatz;113140; 10,00 € 
18.03.2014;1026;Kautzstraße / B, Parkplatz;113120; 10,00 € 
18.03.2014;1038;Essenberger Straße / C1, Parkplatz;113120; 10,00 € 
18.03.2014;1041;Essenberger Straße / C1, Parkplatz;113140; 10,00 € 
18.03.2014;1042;Essenberger Straße / C1, Parkplatz;113120; 15,00 € 
18.03.2014;1050;Homberger Straße / C1 in Höhe von Haus-Nr. 99;113280; 10,00 € 
18.03.2014;1056;Homberger Straße / C1 in Höhe von Haus-Nr. 72;113120; 10,00 € 
18.03.2014;1100;Otto-Hue-Straße / C1 ggü. Haus-Nr. 8;113140; 10,00 € 
18.03.2014;1101;Otto-Hue-Straße / C1 ggü. Haus-Nr. 8;141015; 10,00 € 
18.03.2014;1121;Otto-Hue-Straße / C1 in Höhe von Haus-Nr. 8;113120; 10,00 € 
18.03.2014;1122;Otto-Hue-Straße / C1 in Höhe von Haus-Nr. 4;113120; 10,00 € 
18.03.2014;1130;Homberger Straße / C1 39;329119; 25,00 € 
18.03.2014;1133;Landwehrstraße / C1 in Höhe von Haus-Nr. 1;141352; 15,00 € 
18.03.2014;1143;Haagstraße / B ggü. Haus-Nr. 9;113120; 10,00 € 
18.03.2014;1146;Haagstraße / B ggü. Haus-Nr. 9;113120; 10,00 € 
18.03.2014;1159;Unterwallstraße in Höhe von Haus-Nr. 9;113300; 10,00 € 
18.03.2014;1201;Unterwallstraße in Höhe von Haus-Nr. 9;329113; 15,00 € 
18.03.2014;1213;Meerstraße / B, Parkplatz;113122; 20,00 € 
18.03.2014;1214;Meerstraße / B, Parkplatz;113140; 10,00 € 
18.03.2014;1447;Meerstraße / B in Höhe von Haus-Nr. 2;113143; 25,00 € 
18.03.2014;1421;Meerstraße / B, Schotterplatz;113123; 25,00 € 
18.03.2014;1225;Meerstraße / B, Schotterplatz;113120; 10,00 € 
18.03.2014;1228;Meerstraße / B, Schotterplatz;113120; 10,00 € 
18.03.2014;1434;Meerstraße / B, Schotterplatz;113124; 30,00 € 
18.03.2014;1237;Meerstraße / B, Schotterplatz;113140; 10,00 € 
18.03.2014;1238;Meerstraße / B, Schotterplatz;113140; 10,00 € 
18.03.2014;1244;Meerstraße / B in Höhe von Haus-Nr. 13;113120; 10,00 € 
18.03.2014;1244;Meerstraße / B in Höhe von Haus-Nr. 13;113140; 10,00 € 
18.03.2014;1257;Unterwallstraße in Höhe von Haus-Nr. 9;142262; 10,00 € 
18.03.2014;1405;Meerstraße / B, Parkplatz;113120; 10,00 € 
18.03.2014;1235;Bethanienstraße in Höhe von Haus-Nr. 21, Krankenhaus;142278; 35,00 € 
18.03.2014;1027;Unterwallstraße in Höhe von Haus-Nr. 1, Finanzamt;141101; 30,00 € 
18.03.2014;1500;Schwanenring in Höhe von Haus-Nr. 5;112403; 30,00 € 
18.03.2014;1230;Kranichstraße in Höhe von Haus-Nr. 57;112402; 20,00 € 
18.03.2014;1623;Neumarkt / A, Parkplatz;113180; 10,00 € 
18.03.2014;1732;Walter-Karentz-Straße 41;141106; 30,00 € 
18.03.2014;1544;Klever Straße in Höhe von Haus-Nr. 99;112402; 20,00 € 
18.03.2014;1536;Tersteegenstraße / C1 in Höhe von Haus-Nr. 8;141118; 15,00 € 
18.03.2014;1012;Schwarzer Weg in Höhe von Haus-Nr. 72;142103; 10,00 € 
18.03.2014;1419;Meerstraße / B in Höhe von Haus-Nr. 13;113120; 10,00 € 
18.03.2014;1139;Hubertusstraße 22;141166; 20,00 € 
18.03.2014;1226;Meerstraße / B, Schotterplatz;113123; 25,00 € 
18.03.2014;2002;An der Linde in Höhe von Haus-Nr. 4;141382; 15,00 € 
18.03.2014;1129;Hubertusstraße in Höhe von Haus-Nr. 14;141166; 20,00 € 
18.03.2014;1130;Hubertusstraße 14;141166; 20,00 € 
18.03.2014;1150;Hülsdonker Straße in Höhe von Haus-Nr. 5;141342; 15,00 € 
18.03.2014;1155;Mühlenstraße / DE, Parkplatz;141015; 10,00 € 
18.03.2014;1415;Kurze Straße, Garagenhof;112404; 30,00 € 
18.03.2014;1538;Am Fünderich, Getränkemarkt;141166; 20,00 € 
18.03.2014;1540;Am Fünderich, Getränkemarkt;141166; 20,00 € 
18.03.2014;1541;Am Fünderich, Getränkemarkt;141166; 20,00 € 
18.03.2014;1015;Hanns-Albeck-Platz ggü. Haus-Nr. 2;142278; 35,00 € 
18.03.2014;1815;Pferdsweide ggü. Haus-Nr. 30, Zeichen 1052-37;141312; 15,00 € 
18.03.2014;1817;Pferdsweide ggü. Haus-Nr. 32, Logistig Moers;141312; 15,00 € 
18.03.2014;1824;Dr.-Berns-Straße 41;112402; 20,00 € 
18.03.2014;1825;Dr.-Berns-Straße 41;112402; 20,00 € 
18.03.2014;1830;Dr.-Berns-Straße 41;112402; 20,00 € 
18.03.2014;1831;Dr.-Berns-Straße 41;112402; 20,00 € 
18.03.2014;1844;Dr.-Berns-Straße 41;112402; 20,00 € 
18.03.2014;1931;Oberwallstraße / B 2;112402; 20,00 € 
18.03.2014;754;Greef Straße ggü. Haus-Nr. 4;112050; 10,00 € 
18.03.2014;756;Greef Straße ggü. Haus-Nr. 4;112050; 10,00 € 
18.03.2014;914;Konradstraße, Gegenüber Annastr.1;141312; 15,00 € 
18.03.2014;918;Kurze Straße in Höhe von Haus-Nr. 1;141314; 25,00 € 
18.03.2014;928;Otto-Ottsen-Straße in Höhe von Haus-Nr. 2d;112402; 20,00 € 
18.03.2014;944;Länglingsweg in Höhe von Haus-Nr. 47;141322; 15,00 € 
18.03.2014;945;Länglingsweg 45a;141322; 15,00 € 
18.03.2014;946;Länglingsweg in Höhe von Haus-Nr. 43;141322; 15,00 € 
18.03.2014;947;Länglingsweg in Höhe von Haus-Nr. 43;141322; 15,00 € 
18.03.2014;952;Länglingsweg in Höhe von Haus-Nr. 73;112402; 20,00 € 
18.03.2014;1001;Länglingsweg 73;112402; 20,00 € 
18.03.2014;1006;Dürerstraße in Höhe von Haus-Nr. 3;112402; 20,00 € 
18.03.2014;1014;Schwarzer Weg in Höhe von Haus-Nr. 74;142103; 10,00 € 
18.03.2014;1031;Chemnitzer Straße in Höhe von Haus-Nr., DresdnerRing 29;141312; 15,00 € 
18.03.2014;1100;Unterwallstraße ggü. Haus-Nr. 12;141101; 30,00 € 
18.03.2014;1109;Hülsdonker Straße in Höhe von Haus-Nr. 122;141413; 15,00 € 
18.03.2014;1125;Hubertusstraße in Höhe von Haus-Nr. 24;141166; 20,00 € 
18.03.2014;1126;Hubertusstraße in Höhe von Haus-Nr. 24;141166; 20,00 € 
18.03.2014;1127;Hubertusstraße in Höhe von Haus-Nr. 24;141166; 20,00 € 
18.03.2014;1803;Hülsdonker Straße 122;141413; 15,00 € 
18.03.2014;1813;Pferdsweide ggü. Haus-Nr. 30, Zeichen 1052-37;141312; 15,00 € 
18.03.2014;1424;Meerstraße / B, Schotterplatz;113120; 10,00 € 
18.03.2014;1427;Meerstraße / B, Schotterplatz;113140; 10,00 € 
18.03.2014;1428;Meerstraße / B, Schotterplatz;113120; 10,00 € 
18.03.2014;1432;Meerstraße / B, Schotterplatz;113120; 10,00 € 
18.03.2014;1436;Meerstraße / B, Schotterplatz;113120; 10,00 € 
18.03.2014;1440;Meerstraße / B, Schotterplatz;329113; 15,00 € 
18.03.2014;1445;Meerstraße / B, Schotterplatz;113140; 10,00 € 
18.03.2014;1457;Haagstraße / B ggü. Haus-Nr. 11;113120; 10,00 € 
18.03.2014;1500;Haagstraße / B in Höhe von Haus-Nr. 9;113140; 10,00 € 
18.03.2014;1505;Hanckwitzstraße / B, Parkplatz;113120; 10,00 € 
18.03.2014;1507;Hanckwitzstraße / B, Parkplatz;113122; -   € 
18.03.2014;1510;Hanckwitzstraße / B, Parkplatz;113140; 10,00 € 
18.03.2014;1517;Hanns-Albeck-Platz, Parkplatz;113300; 10,00 € 
18.03.2014;1522;Kautzstraße / B, Parkplatz;113140; 10,00 € 
18.03.2014;1530;Tersteegenstraße / C1 ggü. Haus-Nr. 3;141118; 15,00 € 
18.03.2014;1532;Tersteegenstraße / C1 ggü. Haus-Nr. 5;141118; 15,00 € 
18.03.2014;1534;Tersteegenstraße / C1 in Höhe von Haus-Nr. 9;141118; 15,00 € 
18.03.2014;1540;Tersteegenstraße / C1 in Höhe von Haus-Nr. 16;141118; 15,00 € 
18.03.2014;1543;Tersteegenstraße / C1 ggü. Haus-Nr. 27;141118; 15,00 € 
18.03.2014;1620;Neumarkt / A, Parkplatz;113140; 10,00 € 
19.03.2014;1444;Augustastraße / C1 in Höhe von Haus-Nr. 6;113140; -   € 
19.03.2014;1453;Homberger Straße / C1 in Höhe von Haus-Nr. 71;113120; 10,00 € 
19.03.2014;1458;Otto-Hue-Straße / C1 ggü. Haus-Nr. 2c;113121; 15,00 € 
19.03.2014;1507;Otto-Hue-Straße / C1 in Höhe von Haus-Nr. 6;113120; 10,00 € 
19.03.2014;1529;Otto-Hue-Straße / C1 ggü. Haus-Nr. 4a;113140; 10,00 € 
19.03.2014;1531;Homberger Straße / C1 ggü. Haus-Nr. 66;113140; 25,00 € 
19.03.2014;1533;Homberger Straße / C1 ggü. Haus-Nr. 66;113120; 10,00 € 
19.03.2014;1547;Kautzstr in Höhe von Haus-Nr. 10;141352; 15,00 € 
19.03.2014;1554;Kautzstraße / B, Parkplatz;113120; 10,00 € 
19.03.2014;959;Hanckwitzstraße / B, Parkplatz;113140; 10,00 € 
19.03.2014;1005;Hanckwitzstraße / B in Höhe von Haus-Nr. 1;112402; 20,00 € 
19.03.2014;1006;Hanckwitzstraße / B in Höhe von Haus-Nr. 1;112402; 20,00 € 
19.03.2014;1008;Hanckwitzstraße / B in Höhe von Haus-Nr., Parkplatz;113140; 10,00 € 
19.03.2014;1010;Hanckwitzstraße / B, Parkplatz;113140; 10,00 € 
19.03.2014;1013;Haagstraße / B in Höhe von Haus-Nr. 1;113140; 40,00 € 
19.03.2014;1017;Hanns-Albeck-Platz in Höhe von Haus-Nr. 2;142103; 10,00 € 
19.03.2014;1029;Tersteegenstraße / C1 in Höhe von Haus-Nr. 18;141118; 15,00 € 
19.03.2014;1031;Tersteegenstraße / C1 in Höhe von Haus-Nr. 18;141118; 15,00 € 
19.03.2014;1033;Tersteegenstraße / C1 ggü. Haus-Nr. 27;141118; 15,00 € 
19.03.2014;1038;Tersteegenstraße / C1 in Höhe von Haus-Nr. 43;113180; 10,00 € 
19.03.2014;1040;Mercatorstraße ggü. Haus-Nr. 6;141118; 15,00 € 
19.03.2014;1202;Essenberger Straße / C1, Parkplatz;113122; 20,00 € 
19.03.2014;1046;Essenberger Straße / C1, Parkplatz;113140; 10,00 € 
19.03.2014;1052;Essenberger Straße / C1, Parkplatz;113120; 10,00 € 
19.03.2014;1146;Otto-Hue-Straße / C1 ggü. Haus-Nr. 4;113122; 20,00 € 
19.03.2014;1058;Otto-Hue-Straße / C1 in Höhe von Haus-Nr. 6;113140; 10,00 € 
19.03.2014;1102;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
19.03.2014;1147;Otto-Hue-Straße / C1 ggü. Haus-Nr. 4;113140; 10,00 € 
19.03.2014;1151;Homberger Straße / C1 in Höhe von Haus-Nr. 90;113140; 10,00 € 
19.03.2014;1155;Homberger Straße / C1 in Höhe von Haus-Nr. 91;113280; 10,00 € 
19.03.2014;1201;Essenberger Straße / C1, Parkplatz;113120; 10,00 € 
19.03.2014;1203;Essenberger Straße / C1, Parkplatz;113121; 15,00 € 
19.03.2014;1209;Augustastraße / C1 in Höhe von Haus-Nr. 6;329113; 15,00 € 
